cluster_code,checkin,raw_predicted_demand,calibrated_predicted_demand,calibration_delta
8856,2025-12-04,2390,2602,212
8856,2025-12-05,937,1020,83
8856,2025-12-06,602,639,37
8856,2025-12-07,597,635,38
8856,2025-12-08,655,696,41
8856,2025-12-09,677,721,44
8856,2025-12-10,949,1010,61
8856,2025-12-11,3296,3524,228
8856,2025-12-12,970,1036,66
8856,2025-12-13,606,650,44
8856,2025-12-14,627,673,46
8856,2025-12-15,743,797,54
8856,2025-12-16,863,926,63
8856,2025-12-17,1204,1290,86
8856,2025-12-18,2300,2471,171
8856,2025-12-19,1175,1263,88
8856,2025-12-20,677,726,49
8856,2025-12-21,629,674,45
8913,2025-11-22,89,89,0
8913,2025-11-23,102,102,0
8913,2025-11-24,44,44,0
8913,2025-11-25,52,52,0
8913,2025-11-26,95,95,0
8913,2025-11-27,210,210,0
8913,2025-11-28,48,48,0
8913,2025-11-29,27,29,2
8913,2025-11-30,31,33,2
8913,2025-12-01,37,40,3
8913,2025-12-02,43,46,3
8913,2025-12-03,74,80,6
8913,2025-12-04,252,275,23
8913,2025-12-05,68,73,5
8913,2025-12-06,33,35,2
8913,2025-12-07,38,41,3
8913,2025-12-08,36,39,3
8913,2025-12-09,46,48,2
8913,2025-12-10,58,62,4
8913,2025-12-11,180,194,14
8913,2025-12-12,44,48,4
8913,2025-12-13,35,38,3
8913,2025-12-14,34,36,2
8913,2025-12-15,39,42,3
8913,2025-12-16,47,50,3
8913,2025-12-17,62,66,4
8913,2025-12-18,133,143,10
8913,2025-12-19,42,45,3
8913,2025-12-20,28,30,2
8913,2025-12-21,22,24,2
8930,2025-11-22,0,0,0
8930,2025-11-23,0,0,0
8930,2025-11-24,0,0,0
8930,2025-11-25,0,0,0
8930,2025-11-26,0,0,0
8930,2025-11-27,0,0,0
8930,2025-11-28,0,0,0
8930,2025-11-29,0,0,0
8930,2025-11-30,0,0,0
8930,2025-12-01,0,0,0
8930,2025-12-02,0,0,0
8930,2025-12-03,0,0,0
8930,2025-12-04,0,0,0
8930,2025-12-05,0,0,0
8930,2025-12-06,0,0,0
8930,2025-12-07,0,0,0
8930,2025-12-08,0,0,0
8930,2025-12-09,0,0,0
8930,2025-12-10,0,0,0
8930,2025-12-11,0,0,0
8930,2025-12-12,0,0,0
8930,2025-12-13,0,0,0
8930,2025-12-14,0,0,0
8930,2025-12-15,0,0,0
8930,2025-12-16,0,0,0
8930,2025-12-17,0,0,0
8930,2025-12-18,0,0,0
8930,2025-12-19,0,0,0
8930,2025-12-20,0,0,0
8930,2025-12-21,0,0,0
8957,2025-11-22,0,0,0
8957,2025-11-23,0,0,0
8957,2025-11-24,0,0,0
8957,2025-11-25,0,0,0
8957,2025-11-26,0,0,0
8957,2025-11-27,0,0,0
8957,2025-11-28,0,0,0
8957,2025-11-29,0,0,0
8957,2025-11-30,0,0,0
8957,2025-12-01,0,0,0
8957,2025-12-02,0,0,0
8957,2025-12-03,0,0,0
8957,2025-12-04,0,0,0
8957,2025-12-05,0,0,0
8957,2025-12-06,0,0,0
8957,2025-12-07,0,0,0
8957,2025-12-08,0,0,0
8957,2025-12-09,0,0,0
8957,2025-12-10,0,0,0
8957,2025-12-11,0,0,0
8957,2025-12-12,0,0,0
8957,2025-12-13,0,0,0
8957,2025-12-14,0,0,0
8957,2025-12-15,0,0,0
8957,2025-12-16,0,0,0
8957,2025-12-17,0,0,0
8957,2025-12-18,0,0,0
8957,2025-12-19,0,0,0
8957,2025-12-20,0,0,0
8957,2025-12-21,0,0,0
8978,2025-11-22,30244,30244,0
8978,2025-11-23,26478,26478,0
8978,2025-11-24,25119,25119,0
8978,2025-11-25,26012,26012,0
8978,2025-11-26,36555,36555,0
8978,2025-11-27,36320,36320,0
8978,2025-11-28,14059,14059,0
8978,2025-11-29,14162,15026,864
8978,2025-11-30,13151,14012,861
8978,2025-12-01,14029,15007,978
8978,2025-12-02,13827,14812,985
8978,2025-12-03,19927,21443,1516
8978,2025-12-04,26948,29167,2219
8978,2025-12-05,12099,13106,1007
8978,2025-12-06,12622,13389,767
8978,2025-12-07,12223,12975,752
8978,2025-12-08,11536,12247,711
8978,2025-12-09,12456,13232,776
8978,2025-12-10,20607,21954,1347
8978,2025-12-11,27410,29261,1851
8978,2025-12-12,12711,13561,850
8978,2025-12-13,9768,10456,688
8978,2025-12-14,9243,9891,648
8978,2025-12-15,10870,11648,778
8978,2025-12-16,13095,14041,946
8978,2025-12-17,18525,19880,1355
8978,2025-12-18,23145,24847,1702
8978,2025-12-19,12237,13130,893
8978,2025-12-20,9618,10322,704
8978,2025-12-21,7367,7924,557
8979,2025-11-22,513,513,0
8979,2025-11-23,455,455,0
8979,2025-11-24,322,322,0
8979,2025-11-25,322,322,0
8979,2025-11-26,740,740,0
8979,2025-11-27,1270,1270,0
8979,2025-11-28,379,379,0
8979,2025-11-29,233,251,18
8979,2025-11-30,246,266,20
8979,2025-12-01,270,291,21
8979,2025-12-02,292,316,24
8979,2025-12-03,558,602,44
8979,2025-12-04,1091,1189,98
8979,2025-12-05,312,340,28
8979,2025-12-06,252,268,16
8979,2025-12-07,240,255,15
8979,2025-12-08,231,246,15
8979,2025-12-09,285,304,19
8979,2025-12-10,368,395,27
8979,2025-12-11,768,824,56
8979,2025-12-12,288,308,20
8979,2025-12-13,246,264,18
8979,2025-12-14,236,254,18
8979,2025-12-15,226,242,16
8979,2025-12-16,320,342,22
8979,2025-12-17,550,589,39
8979,2025-12-18,700,752,52
8979,2025-12-19,394,423,29
8979,2025-12-20,220,236,16
8979,2025-12-21,171,185,14
8999,2025-11-22,1473,1473,0
8999,2025-11-23,1743,1743,0
8999,2025-11-24,1468,1468,0
8999,2025-11-25,1371,1371,0
8999,2025-11-26,2373,2373,0
8999,2025-11-27,3793,3793,0
8999,2025-11-28,1039,1039,0
8999,2025-11-29,880,940,60
8999,2025-11-30,770,826,56
8999,2025-12-01,1056,1133,77
8999,2025-12-02,1269,1362,93
8999,2025-12-03,1733,1876,143
8999,2025-12-04,3959,4310,351
8999,2025-12-05,1457,1582,125
8999,2025-12-06,1205,1275,70
8999,2025-12-07,978,1041,63
8999,2025-12-08,1023,1090,67
8999,2025-12-09,1106,1178,72
8999,2025-12-10,1898,2024,126
8999,2025-12-11,3935,4208,273
8999,2025-12-12,1331,1421,90
8999,2025-12-13,1086,1164,78
8999,2025-12-14,1081,1157,76
8999,2025-12-15,1318,1410,92
8999,2025-12-16,1372,1470,98
8999,2025-12-17,2602,2791,189
8999,2025-12-18,3992,4293,301
8999,2025-12-19,1412,1518,106
8999,2025-12-20,1088,1168,80
8999,2025-12-21,927,997,70
9059,2025-11-22,1641,1641,0
9059,2025-11-23,2276,2276,0
9059,2025-11-24,1858,1858,0
9059,2025-11-25,1735,1735,0
9059,2025-11-26,1965,1965,0
9059,2025-11-27,3366,3366,0
9059,2025-11-28,1837,1837,0
9059,2025-11-29,1329,1420,91
9059,2025-11-30,1546,1659,113
9059,2025-12-01,1514,1627,113
9059,2025-12-02,1686,1814,128
9059,2025-12-03,1918,2070,152
9059,2025-12-04,4003,4348,345
9059,2025-12-05,2060,2236,176
9059,2025-12-06,1849,1964,115
9059,2025-12-07,1710,1814,104
9059,2025-12-08,1788,1899,111
9059,2025-12-09,1851,1967,116
9059,2025-12-10,2024,2153,129
9059,2025-12-11,4062,4337,275
9059,2025-12-12,1966,2094,128
9059,2025-12-13,1818,1944,126
9059,2025-12-14,1835,1964,129
9059,2025-12-15,2042,2186,144
9059,2025-12-16,2386,2556,170
9059,2025-12-17,2404,2575,171
9059,2025-12-18,3957,4247,290
9059,2025-12-19,2399,2570,171
9059,2025-12-20,1871,2003,132
9059,2025-12-21,1800,1934,134
9062,2025-11-22,0,0,0
9062,2025-11-23,0,0,0
9062,2025-11-24,0,0,0
9062,2025-11-25,0,0,0
9062,2025-11-26,0,0,0
9062,2025-11-27,0,0,0
9062,2025-11-28,0,0,0
9062,2025-11-29,0,0,0
9062,2025-11-30,0,0,0
9062,2025-12-01,0,0,0
9062,2025-12-02,0,0,0
9062,2025-12-03,0,0,0
9062,2025-12-04,0,0,0
9062,2025-12-05,0,0,0
9062,2025-12-06,0,0,0
9062,2025-12-07,0,0,0
9062,2025-12-08,0,0,0
9062,2025-12-09,0,0,0
9062,2025-12-10,0,0,0
9062,2025-12-11,0,0,0
9062,2025-12-12,0,0,0
9062,2025-12-13,0,0,0
9062,2025-12-14,0,0,0
9062,2025-12-15,0,0,0
9062,2025-12-16,0,0,0
9062,2025-12-17,0,0,0
9062,2025-12-18,0,0,0
9062,2025-12-19,0,0,0
9062,2025-12-20,0,0,0
9062,2025-12-21,0,0,0
9063,2025-11-22,128,128,0
9063,2025-11-23,119,119,0
9063,2025-11-24,79,79,0
9063,2025-11-25,66,66,0
9063,2025-11-26,122,122,0
9063,2025-11-27,152,152,0
9063,2025-11-28,57,57,0
9063,2025-11-29,41,44,3
9063,2025-11-30,26,28,2
9063,2025-12-01,27,29,2
9063,2025-12-02,38,42,4
9063,2025-12-03,121,130,9
9063,2025-12-04,201,219,18
9063,2025-12-05,54,58,4
9063,2025-12-06,46,49,3
9063,2025-12-07,41,44,3
9063,2025-12-08,36,38,2
9063,2025-12-09,31,33,2
9063,2025-12-10,62,66,4
9063,2025-12-11,185,197,12
9063,2025-12-12,57,60,3
9063,2025-12-13,29,31,2
9063,2025-12-14,24,26,2
9063,2025-12-15,30,32,2
9063,2025-12-16,31,34,3
9063,2025-12-17,45,49,4
9063,2025-12-18,84,90,6
9063,2025-12-19,36,39,3
9063,2025-12-20,28,30,2
9063,2025-12-21,20,21,1
9076,2025-11-22,0,0,0
9076,2025-11-23,0,0,0
9076,2025-11-24,0,0,0
9076,2025-11-25,0,0,0
9076,2025-11-26,0,0,0
9076,2025-11-27,0,0,0
9076,2025-11-28,0,0,0
9076,2025-11-29,0,0,0
9076,2025-11-30,0,0,0
9076,2025-12-01,0,0,0
9076,2025-12-02,0,0,0
9076,2025-12-03,0,0,0
9076,2025-12-04,0,0,0
9076,2025-12-05,0,0,0
9076,2025-12-06,0,0,0
9076,2025-12-07,0,0,0
9076,2025-12-08,0,0,0
9076,2025-12-09,0,0,0
9076,2025-12-10,0,0,0
9076,2025-12-11,0,0,0
9076,2025-12-12,0,0,0
9076,2025-12-13,0,0,0
9076,2025-12-14,0,0,0
9076,2025-12-15,0,0,0
9076,2025-12-16,0,0,0
9076,2025-12-17,0,0,0
9076,2025-12-18,0,0,0
9076,2025-12-19,0,0,0
9076,2025-12-20,0,0,0
9076,2025-12-21,0,0,0
9077,2025-11-22,92,92,0
9077,2025-11-23,208,208,0
9077,2025-11-24,104,104,0
9077,2025-11-25,68,68,0
9077,2025-11-26,122,122,0
9077,2025-11-27,366,366,0
9077,2025-11-28,92,92,0
9077,2025-11-29,55,59,4
9077,2025-11-30,61,66,5
9077,2025-12-01,74,80,6
9077,2025-12-02,75,81,6
9077,2025-12-03,121,130,9
9077,2025-12-04,413,451,38
9077,2025-12-05,98,108,10
9077,2025-12-06,112,120,8
9077,2025-12-07,115,123,8
9077,2025-12-08,118,126,8
9077,2025-12-09,117,125,8
9077,2025-12-10,135,145,10
9077,2025-12-11,633,678,45
9077,2025-12-12,169,181,12
9077,2025-12-13,116,124,8
9077,2025-12-14,110,118,8
9077,2025-12-15,137,148,11
9077,2025-12-16,138,148,10
9077,2025-12-17,191,205,14
9077,2025-12-18,482,518,36
9077,2025-12-19,167,180,13
9077,2025-12-20,120,129,9
9077,2025-12-21,91,98,7
9091,2025-11-22,137,137,0
9091,2025-11-23,124,124,0
9091,2025-11-24,81,81,0
9091,2025-11-25,77,77,0
9091,2025-11-26,160,160,0
9091,2025-11-27,219,219,0
9091,2025-11-28,97,97,0
9091,2025-11-29,68,71,3
9091,2025-11-30,68,73,5
9091,2025-12-01,65,69,4
9091,2025-12-02,63,68,5
9091,2025-12-03,127,137,10
9091,2025-12-04,269,293,24
9091,2025-12-05,104,112,8
9091,2025-12-06,66,70,4
9091,2025-12-07,67,71,4
9091,2025-12-08,51,55,4
9091,2025-12-09,59,62,3
9091,2025-12-10,89,94,5
9091,2025-12-11,196,210,14
9091,2025-12-12,61,65,4
9091,2025-12-13,54,58,4
9091,2025-12-14,41,44,3
9091,2025-12-15,61,65,4
9091,2025-12-16,53,57,4
9091,2025-12-17,92,98,6
9091,2025-12-18,181,194,13
9091,2025-12-19,61,66,5
9091,2025-12-20,54,58,4
9091,2025-12-21,33,36,3
9150,2025-11-22,74,74,0
9150,2025-11-23,72,72,0
9150,2025-11-24,72,72,0
9150,2025-11-25,86,86,0
9150,2025-11-26,87,87,0
9150,2025-11-27,104,104,0
9150,2025-11-28,67,67,0
9150,2025-11-29,42,45,3
9150,2025-11-30,62,66,4
9150,2025-12-01,57,61,4
9150,2025-12-02,59,64,5
9150,2025-12-03,67,72,5
9150,2025-12-04,82,89,7
9150,2025-12-05,49,54,5
9150,2025-12-06,58,62,4
9150,2025-12-07,55,59,4
9150,2025-12-08,55,59,4
9150,2025-12-09,58,62,4
9150,2025-12-10,62,67,5
9150,2025-12-11,101,107,6
9150,2025-12-12,62,66,4
9150,2025-12-13,57,61,4
9150,2025-12-14,60,64,4
9150,2025-12-15,75,80,5
9150,2025-12-16,69,74,5
9150,2025-12-17,85,91,6
9150,2025-12-18,90,97,7
9150,2025-12-19,68,73,5
9150,2025-12-20,59,64,5
9150,2025-12-21,48,52,4
9220,2025-11-22,8,8,0
9220,2025-11-23,14,14,0
9220,2025-11-24,13,13,0
9220,2025-11-25,11,11,0
9220,2025-11-26,11,11,0
9220,2025-11-27,13,13,0
9220,2025-11-28,8,8,0
9220,2025-11-29,5,6,1
9220,2025-11-30,7,8,1
9220,2025-12-01,7,8,1
9220,2025-12-02,9,10,1
9220,2025-12-03,10,11,1
9220,2025-12-04,20,22,2
9220,2025-12-05,7,8,1
9220,2025-12-06,11,12,1
9220,2025-12-07,11,12,1
9220,2025-12-08,12,13,1
9220,2025-12-09,14,15,1
9220,2025-12-10,12,13,1
9220,2025-12-11,23,24,1
9220,2025-12-12,10,11,1
9220,2025-12-13,12,13,1
9220,2025-12-14,11,11,0
9220,2025-12-15,18,19,1
9220,2025-12-16,18,20,2
9220,2025-12-17,20,21,1
9220,2025-12-18,25,27,2
9220,2025-12-19,14,16,2
9220,2025-12-20,13,14,1
9220,2025-12-21,7,8,1
9221,2025-11-22,0,0,0
9221,2025-11-23,0,0,0
9221,2025-11-24,0,0,0
9221,2025-11-25,0,0,0
9221,2025-11-26,0,0,0
9221,2025-11-27,0,0,0
9221,2025-11-28,0,0,0
9221,2025-11-29,0,0,0
9221,2025-11-30,0,0,0
9221,2025-12-01,0,0,0
9221,2025-12-02,0,0,0
9221,2025-12-03,0,0,0
9221,2025-12-04,0,0,0
9221,2025-12-05,0,0,0
9221,2025-12-06,0,0,0
9221,2025-12-07,0,0,0
9221,2025-12-08,0,0,0
9221,2025-12-09,0,0,0
9221,2025-12-10,0,0,0
9221,2025-12-11,0,0,0
9221,2025-12-12,0,0,0
9221,2025-12-13,0,0,0
9221,2025-12-14,0,0,0
9221,2025-12-15,0,0,0
9221,2025-12-16,0,0,0
9221,2025-12-17,0,0,0
9221,2025-12-18,0,0,0
9221,2025-12-19,0,0,0
9221,2025-12-20,0,0,0
9221,2025-12-21,0,0,0
9308,2025-11-22,0,0,0
9308,2025-11-23,0,0,0
9308,2025-11-24,0,0,0
9308,2025-11-25,0,0,0
9308,2025-11-26,0,0,0
9308,2025-11-27,0,0,0
9308,2025-11-28,0,0,0
9308,2025-11-29,0,0,0
9308,2025-11-30,0,0,0
9308,2025-12-01,0,0,0
9308,2025-12-02,0,0,0
9308,2025-12-03,0,0,0
9308,2025-12-04,0,0,0
9308,2025-12-05,0,0,0
9308,2025-12-06,0,0,0
9308,2025-12-07,0,0,0
9308,2025-12-08,0,0,0
9308,2025-12-09,0,0,0
9308,2025-12-10,0,0,0
9308,2025-12-11,0,0,0
9308,2025-12-12,0,0,0
9308,2025-12-13,0,0,0
9308,2025-12-14,0,0,0
9308,2025-12-15,0,0,0
9308,2025-12-16,0,0,0
9308,2025-12-17,0,0,0
9308,2025-12-18,0,0,0
9308,2025-12-19,0,0,0
9308,2025-12-20,0,0,0
9308,2025-12-21,0,0,0
9356,2025-11-22,27863,27863,0
9356,2025-11-23,27092,27092,0
9356,2025-11-24,27293,27293,0
9356,2025-11-25,27721,27721,0
9356,2025-11-26,28602,28602,0
9356,2025-11-27,24125,24125,0
9356,2025-11-28,12520,12520,0
9356,2025-11-29,12460,13087,627
9356,2025-11-30,14001,14801,800
9356,2025-12-01,15270,16167,897
9356,2025-12-02,17111,18124,1013
9356,2025-12-03,22968,24497,1529
9356,2025-12-04,26223,28114,1891
9356,2025-12-05,16206,17402,1196
9356,2025-12-06,15185,16015,830
9356,2025-12-07,13098,13817,719
9356,2025-12-08,14333,15135,802
9356,2025-12-09,16133,17042,909
9356,2025-12-10,18768,19830,1062
9356,2025-12-11,22115,23423,1308
9356,2025-12-12,14921,15818,897
9356,2025-12-13,14806,15753,947
9356,2025-12-14,14366,15308,942
9356,2025-12-15,15102,16107,1005
9356,2025-12-16,17353,18519,1166
9356,2025-12-17,20385,21748,1363
9356,2025-12-18,20446,21823,1377
9356,2025-12-19,15784,16872,1088
9356,2025-12-20,13461,14407,946
9356,2025-12-21,10821,11619,798
9508,2025-11-22,8,8,0
9508,2025-11-23,16,16,0
9508,2025-11-24,4,4,0
9508,2025-11-25,6,6,0
9508,2025-11-26,15,15,0
9508,2025-11-27,16,16,0
9508,2025-11-28,7,7,0
9508,2025-11-29,9,9,0
9508,2025-11-30,6,6,0
9508,2025-12-01,5,5,0
9508,2025-12-02,6,6,0
9508,2025-12-03,7,7,0
9508,2025-12-04,16,16,0
9508,2025-12-05,6,6,0
9508,2025-12-06,3,4,1
9508,2025-12-07,3,3,0
9508,2025-12-08,5,6,1
9508,2025-12-09,3,3,0
9508,2025-12-10,4,4,0
9508,2025-12-11,11,12,1
9508,2025-12-12,3,3,0
9508,2025-12-13,3,3,0
9508,2025-12-14,4,5,1
9508,2025-12-15,5,5,0
9508,2025-12-16,4,4,0
9508,2025-12-17,4,5,1
9508,2025-12-18,9,10,1
9508,2025-12-19,4,4,0
9508,2025-12-20,3,3,0
9508,2025-12-21,2,2,0
9547,2025-11-22,7667,7667,0
9547,2025-11-23,12032,12032,0
9547,2025-11-24,9335,9335,0
9547,2025-11-25,6922,6922,0
9547,2025-11-26,9657,9657,0
9547,2025-11-27,32622,32622,0
9547,2025-11-28,11348,11348,0
9547,2025-11-29,5759,6181,422
9547,2025-11-30,6305,6786,481
9547,2025-12-01,5707,6152,445
9547,2025-12-02,6726,7266,540
9547,2025-12-03,9896,10715,819
9547,2025-12-04,38035,41338,3303
9547,2025-12-05,13376,14567,1191
9547,2025-12-06,6556,6984,428
9547,2025-12-07,5834,6223,389
9547,2025-12-08,5976,6366,390
9547,2025-12-09,7123,7597,474
9547,2025-12-10,11451,12214,763
9547,2025-12-11,37511,40047,2536
9547,2025-12-12,13735,14662,927
9547,2025-12-13,6976,7482,506
9547,2025-12-14,6494,6975,481
9547,2025-12-15,7453,8011,558
9547,2025-12-16,7597,8162,565
9547,2025-12-17,12352,13273,921
9547,2025-12-18,33534,35995,2461
9547,2025-12-19,12962,13935,973
9547,2025-12-20,7930,8520,590
9547,2025-12-21,8763,9416,653
9581,2025-11-22,50,50,0
9581,2025-11-23,32,32,0
9581,2025-11-24,34,34,0
9581,2025-11-25,49,49,0
9581,2025-11-26,62,62,0
9581,2025-11-27,81,81,0
9581,2025-11-28,38,38,0
9581,2025-11-29,41,43,2
9581,2025-11-30,25,26,1
9581,2025-12-01,30,32,2
9581,2025-12-02,26,28,2
9581,2025-12-03,39,41,2
9581,2025-12-04,58,63,5
9581,2025-12-05,32,34,2
9581,2025-12-06,24,26,2
9581,2025-12-07,22,24,2
9581,2025-12-08,21,22,1
9581,2025-12-09,22,23,1
9581,2025-12-10,27,29,2
9581,2025-12-11,53,57,4
9581,2025-12-12,19,20,1
9581,2025-12-13,20,21,1
9581,2025-12-14,20,21,1
9581,2025-12-15,28,29,1
9581,2025-12-16,30,32,2
9581,2025-12-17,30,32,2
9581,2025-12-18,41,44,3
9581,2025-12-19,21,23,2
9581,2025-12-20,19,21,2
9581,2025-12-21,16,18,2
9600,2025-11-22,31,31,0
9600,2025-11-23,48,48,0
9600,2025-11-24,31,31,0
9600,2025-11-25,31,31,0
9600,2025-11-26,53,53,0
9600,2025-11-27,46,46,0
9600,2025-11-28,5,5,0
9600,2025-11-29,7,7,0
9600,2025-11-30,8,9,1
9600,2025-12-01,12,13,1
9600,2025-12-02,13,14,1
9600,2025-12-03,12,13,1
9600,2025-12-04,16,17,1
9600,2025-12-05,8,9,1
9600,2025-12-06,12,13,1
9600,2025-12-07,12,13,1
9600,2025-12-08,11,12,1
9600,2025-12-09,13,13,0
9600,2025-12-10,15,16,1
9600,2025-12-11,24,26,2
9600,2025-12-12,9,10,1
9600,2025-12-13,11,12,1
9600,2025-12-14,10,11,1
9600,2025-12-15,12,13,1
9600,2025-12-16,14,15,1
9600,2025-12-17,17,18,1
9600,2025-12-18,25,27,2
9600,2025-12-19,12,13,1
9600,2025-12-20,12,13,1
9600,2025-12-21,9,9,0
9647,2025-11-22,0,0,0
9647,2025-11-23,0,0,0
9647,2025-11-24,0,0,0
9647,2025-11-25,0,0,0
9647,2025-11-26,0,0,0
9647,2025-11-27,0,0,0
9647,2025-11-28,0,0,0
9647,2025-11-29,0,0,0
9647,2025-11-30,0,0,0
9647,2025-12-01,0,0,0
9647,2025-12-02,0,0,0
9647,2025-12-03,0,0,0
9647,2025-12-04,0,0,0
9647,2025-12-05,0,0,0
9647,2025-12-06,0,0,0
9647,2025-12-07,0,0,0
9647,2025-12-08,0,0,0
9647,2025-12-09,0,0,0
9647,2025-12-10,0,0,0
9647,2025-12-11,0,0,0
9647,2025-12-12,0,0,0
9647,2025-12-13,0,0,0
9647,2025-12-14,0,0,0
9647,2025-12-15,0,0,0
9647,2025-12-16,0,0,0
9647,2025-12-17,0,0,0
9647,2025-12-18,0,0,0
9647,2025-12-19,0,0,0
9647,2025-12-20,0,0,0
9647,2025-12-21,0,0,0
9681,2025-11-22,5,5,0
9681,2025-11-23,11,11,0
9681,2025-11-24,9,9,0
9681,2025-11-25,2,2,0
9681,2025-11-26,4,4,0
9681,2025-11-27,6,6,0
9681,2025-11-28,3,3,0
9681,2025-11-29,5,5,0
9681,2025-11-30,5,5,0
9681,2025-12-01,3,3,0
9681,2025-12-02,3,4,1
9681,2025-12-03,4,4,0
9681,2025-12-04,8,9,1
9681,2025-12-05,3,3,0
9681,2025-12-06,3,3,0
9681,2025-12-07,3,3,0
9681,2025-12-08,3,3,0
9681,2025-12-09,3,3,0
9681,2025-12-10,5,5,0
9681,2025-12-11,9,10,1
9681,2025-12-12,4,4,0
9681,2025-12-13,3,4,1
9681,2025-12-14,3,3,0
9681,2025-12-15,4,4,0
9681,2025-12-16,4,5,1
9681,2025-12-17,8,9,1
9681,2025-12-18,11,11,0
9681,2025-12-19,4,4,0
9681,2025-12-20,4,4,0
9681,2025-12-21,3,3,0
9704,2025-11-22,2,2,0
9704,2025-11-23,2,2,0
9704,2025-11-24,1,1,0
9704,2025-11-25,2,2,0
9704,2025-11-26,2,2,0
9704,2025-11-27,2,2,0
9704,2025-11-28,2,2,0
9704,2025-11-29,2,2,0
9704,2025-11-30,2,2,0
9704,2025-12-01,2,2,0
9704,2025-12-02,2,2,0
9704,2025-12-03,2,2,0
9704,2025-12-04,3,3,0
9704,2025-12-05,2,2,0
9704,2025-12-06,3,3,0
9704,2025-12-07,3,3,0
9704,2025-12-08,3,3,0
9704,2025-12-09,3,3,0
9704,2025-12-10,3,3,0
9704,2025-12-11,4,4,0
9704,2025-12-12,3,4,1
9704,2025-12-13,3,4,1
9704,2025-12-14,3,4,1
9704,2025-12-15,4,4,0
9704,2025-12-16,4,4,0
9704,2025-12-17,4,4,0
9704,2025-12-18,4,4,0
9704,2025-12-19,4,4,0
9704,2025-12-20,4,4,0
9704,2025-12-21,3,3,0
9749,2025-11-22,0,0,0
9749,2025-11-23,0,0,0
9749,2025-11-24,0,0,0
9749,2025-11-25,0,0,0
9749,2025-11-26,0,0,0
9749,2025-11-27,0,0,0
9749,2025-11-28,0,0,0
9749,2025-11-29,0,0,0
9749,2025-11-30,0,0,0
9749,2025-12-01,0,0,0
9749,2025-12-02,0,0,0
9749,2025-12-03,0,0,0
9749,2025-12-04,0,0,0
9749,2025-12-05,0,0,0
9749,2025-12-06,0,0,0
9749,2025-12-07,0,0,0
9749,2025-12-08,0,0,0
9749,2025-12-09,0,0,0
9749,2025-12-10,0,0,0
9749,2025-12-11,0,0,0
9749,2025-12-12,0,0,0
9749,2025-12-13,0,0,0
9749,2025-12-14,0,0,0
9749,2025-12-15,0,0,0
9749,2025-12-16,0,0,0
9749,2025-12-17,0,0,0
9749,2025-12-18,0,0,0
9749,2025-12-19,0,0,0
9749,2025-12-20,0,0,0
9749,2025-12-21,0,0,0
9767,2025-11-22,0,0,0
9767,2025-11-23,0,0,0
9767,2025-11-24,0,0,0
9767,2025-11-25,0,0,0
9767,2025-11-26,0,0,0
9767,2025-11-27,0,0,0
9767,2025-11-28,0,0,0
9767,2025-11-29,0,0,0
9767,2025-11-30,0,0,0
9767,2025-12-01,0,0,0
9767,2025-12-02,0,0,0
9767,2025-12-03,0,0,0
9767,2025-12-04,0,0,0
9767,2025-12-05,0,0,0
9767,2025-12-06,0,0,0
9767,2025-12-07,0,0,0
9767,2025-12-08,0,0,0
9767,2025-12-09,0,0,0
9767,2025-12-10,0,0,0
9767,2025-12-11,0,0,0
9767,2025-12-12,0,0,0
9767,2025-12-13,0,0,0
9767,2025-12-14,0,0,0
9767,2025-12-15,0,0,0
9767,2025-12-16,0,0,0
9767,2025-12-17,0,0,0
9767,2025-12-18,0,0,0
9767,2025-12-19,0,0,0
9767,2025-12-20,0,0,0
9767,2025-12-21,0,0,0
9770,2025-11-22,8033,8033,0
9770,2025-11-23,8438,8438,0
9770,2025-11-24,7097,7097,0
9770,2025-11-25,6998,6998,0
9770,2025-11-26,11949,11949,0
9770,2025-11-27,16814,16814,0
9770,2025-11-28,5407,5407,0
9770,2025-11-29,4483,4779,296
9770,2025-11-30,4568,4891,323
9770,2025-12-01,4116,4419,303
9770,2025-12-02,4238,4568,330
9770,2025-12-03,7493,8119,626
9770,2025-12-04,13726,14959,1233
9770,2025-12-05,5218,5676,458
9770,2025-12-06,4257,4523,266
9770,2025-12-07,3774,4012,238
9770,2025-12-08,3999,4253,254
9770,2025-12-09,4277,4553,276
9770,2025-12-10,7286,7780,494
9770,2025-12-11,14802,15844,1042
9770,2025-12-12,5206,5561,355
9770,2025-12-13,3911,4195,284
9770,2025-12-14,3456,3706,250
9770,2025-12-15,4464,4791,327
9770,2025-12-16,5151,5530,379
9770,2025-12-17,8326,8946,620
9770,2025-12-18,12322,13246,924
9770,2025-12-19,6110,6561,451
9770,2025-12-20,4950,5315,365
9770,2025-12-21,2704,2912,208
9806,2025-11-22,91,91,0
9806,2025-11-23,128,128,0
9806,2025-11-24,79,79,0
9806,2025-11-25,83,83,0
9806,2025-11-26,84,84,0
9806,2025-11-27,137,137,0
9806,2025-11-28,30,30,0
9806,2025-11-29,25,27,2
9806,2025-11-30,29,32,3
9806,2025-12-01,28,31,3
9806,2025-12-02,34,37,3
9806,2025-12-03,51,55,4
9806,2025-12-04,174,190,16
9806,2025-12-05,55,60,5
9806,2025-12-06,43,46,3
9806,2025-12-07,37,40,3
9806,2025-12-08,40,43,3
9806,2025-12-09,59,63,4
9806,2025-12-10,50,54,4
