city_code,checkin,horizon,observed,final,remaining_demand,observed_total,days_to_checkin,pickup_1d,pickup_3d,pickup_7d,pickup_14d,pickup_velocity_3d,pickup_velocity_7d,pickup_velocity_14d,pickup_acceleration_3d,pickup_acceleration_7d,pickup_1d_share,pickup_3d_share,pickup_7d_share,pickup_3d_over_7d,active_search_days,days_since_first_search,days_since_last_search,max_daily_search,mean_daily_search,std_daily_search,search_span,expected_completion_fraction,expected_remaining_fraction,pickup_baseline_prediction,pickup_baseline_remaining,pickup_surprise,checkin_weekday,is_weekend,checkin_day_of_month,jalali_month,jalali_day,province_code,lat,long,city_hist_mean,city_hist_median,city_hist_p75,city_hist_p90,city_hist_std,city_volatility,city_weekend_ratio,city_weekday_mean,market_observed_total,market_pickup_1d,market_pickup_3d,market_pickup_7d,market_pickup_14d,market_pickup_velocity_3d,market_pickup_velocity_7d,market_pickup_velocity_14d,market_pickup_acceleration_3d,market_pickup_acceleration_7d,city_share_of_market,province_observed_total,province_pickup_1d,province_pickup_3d,province_pickup_7d,province_pickup_14d,province_pickup_velocity_3d,province_pickup_velocity_7d,province_pickup_velocity_14d,province_pickup_acceleration_3d,province_pickup_acceleration_7d,city_share_of_province
2575,2025-09-19,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.677,0.323,0,0,0,4,1,19,6,28,289,36.35,56.88,0.005479,0,0,0,0.1047,19.1,0,0,2.51e+05,3.434e+04,8.197e+04,1.391e+05,1.821e+05,2.732e+04,1.987e+04,1.3e+04,1.23e+04,1.373e+04,0,3.146e+04,3562,8654,1.524e+04,2.05e+04,2885,2177,1464,1134,1425,0
5244,2025-09-19,10,48,120,72,48,10,4,15,18,26,5,2.571,1.857,4,1.429,0.08333,0.3125,0.375,0.8333,14,39,0,11,3.429,2.556,39,0.2417,0.7583,198.6,150.6,4.8e+07,4,1,19,6,28,929,35.95,50.68,167.8,97,155,273,274,1.633,1.286,139.5,1.375e+05,1.35e+04,2.998e+04,5.525e+04,8.984e+04,9994,7893,6417,3748,2952,0.0003491,5902,428,1108,2292,3903,369.3,327.4,278.8,107.7,97.29,0.008133
5818,2025-09-19,7,7,69,62,7,7,0,0,1,3,0,0.1429,0.2143,-0.3333,-0.1429,0,0,0.1429,0,4,49,5,2,1.75,0.433,44,0.361,0.639,19.39,12.39,3.878,4,1,19,6,28,424,33.75,51.43,127.5,41,99,277.2,327.4,2.568,2.419,78.98,1.893e+05,2.024e+04,5.18e+04,8.555e+04,1.302e+05,1.727e+04,1.222e+04,9301,7272,5842,3.698e-05,7293,778,2026,3369,5255,675.3,481.3,375.4,267.7,211.9,0.0009598
7285,2025-09-19,2,32,41,9,32,2,12,15,22,29,5,3.143,2.071,3.333,2.143,0.375,0.4687,0.6875,0.6818,11,19,0,12,2.909,2.999,19,0.767,0.233,41.72,9.72,64.9,4,1,19,6,28,424,32.38,51.19,22.89,11,25,49.6,36.55,1.597,1.968,16.58,3.769e+05,4.555e+04,1.259e+05,2.238e+05,2.881e+05,4.195e+04,3.197e+04,2.058e+04,1.463e+04,2.279e+04,8.491e-05,1.74e+04,2707,7180,1.15e+04,1.423e+04,2393,1644,1016,1160,1255,0.00184
7599,2025-09-19,14,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3659,0.6341,0,0,0,4,1,19,6,28,289,36.3,59.28,1.578,1,3,4,2.21,1.4,1.2,1.189,1.038e+05,8199,2.15e+04,4.466e+04,7.049e+04,7165,6380,5035,1049,2691,0,1.511e+04,933,2450,5643,9723,816.7,806.1,694.5,-38,223.3,0
1317,2025-09-20,30,5,48,43,5,30,0,0,0,1,0,0,0.07143,0,-0.1429,0,0,0,0,3,20,8,2,1.667,0.4714,12,0.07524,0.9248,66.45,61.45,3.107,5,0,20,6,29,754,37.03,50.34,52.86,29,70,123.6,62.8,1.188,1.356,40.92,2.937e+04,1699,5988,1.286e+04,2.047e+04,1996,1837,1462,194.3,750.3,0.0001702,6421,285,1371,2956,4510,457,422.3,322.1,48.67,200.3,0.0007787
2363,2025-09-20,3,47,64,17,47,3,1,8,19,25,2.667,2.714,1.786,-1,1.857,0.02128,0.1702,0.4043,0.4211,15,40,0,7,3.133,2.125,40,0.6688,0.3312,70.27,23.27,24.38,5,0,20,6,29,149,36.7,53.64,31.27,18,40,74.6,36.07,1.154,1.808,23.04,3.042e+05,3.427e+04,9.187e+04,1.676e+05,2.208e+05,3.062e+04,2.395e+04,1.577e+04,9544,1.635e+04,0.0001545,1.163e+05,1.301e+04,3.658e+04,6.612e+04,8.652e+04,1.219e+04,9446,6180,3947,6532,0.0004042
3752,2025-09-20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8555,0.1445,0,0,0,5,0,20,6,29,490,27.36,57.17,0.005479,0,0,0,0.1047,19.1,0,0.03846,3.042e+05,3.427e+04,9.187e+04,1.676e+05,2.208e+05,3.062e+04,2.395e+04,1.577e+04,9544,1.635e+04,0,2.006e+04,1565,4784,1.002e+04,1.361e+04,1595,1432,972,129,919.4,0
4161,2025-09-20,2,178,340,162,178,2,23,62,111,148,20.67,15.86,10.57,9.333,10.57,0.1292,0.3483,0.6236,0.5586,21,50,0,23,8.476,7.021,50,0.707,0.293,251.8,73.75,1.78e+08,5,0,20,6,29,754,37.18,49.7,228.3,153,242,463,244.4,1.07,1.316,182.2,3.412e+05,3.703e+04,1.016e+05,1.921e+05,2.518e+05,3.387e+04,2.745e+04,1.799e+04,8921,1.892e+04,0.0005217,8.367e+04,9409,2.532e+04,4.833e+04,6.334e+04,8442,6904,4524,2093,4759,0.002127
4820,2025-09-20,3,15,23,8,15,3,0,0,7,8,0,1,0.5714,-0.6667,0.8571,0,0,0.4667,0,6,23,5,5,2.5,1.258,18,0.8069,0.1931,18.59,3.591,5.871,5,0,20,6,29,289,35.24,58.46,23.42,18,27,46.6,22.84,0.9752,1.287,19.96,3.042e+05,3.427e+04,9.187e+04,1.676e+05,2.208e+05,3.062e+04,2.395e+04,1.577e+04,9544,1.635e+04,4.931e-05,3.595e+04,3157,9088,1.753e+04,2.39e+04,3029,2504,1707,743,1594,0.0004172
6235,2025-09-20,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.533,0.467,0,0,0,5,0,20,6,29,424,32.14,52.62,0.4356,0,0,2,1.048,2.406,2.267,0.25,2.396e+05,2.729e+04,7.484e+04,1.26e+05,1.674e+05,2.495e+04,1.8e+04,1.196e+04,1.143e+04,1.208e+04,0,9699,1371,3323,5221,7047,1108,745.9,503.4,578,485,0
7619,2025-09-20,25,1283,1.553e+04,1.425e+04,1283,25,104,394,750,996,131.3,107.1,71.14,59.33,72,0.08106,0.3071,0.5846,0.5253,34,34,0,193,37.74,43.38,34,0.1276,0.8724,1.006e+04,8772,1.283e+09,5,0,20,6,29,424,32.58,51.66,1.38e+04,9197,1.302e+04,2.039e+04,1.692e+04,1.226,1.208,1.155e+04,4.606e+04,3212,1.041e+04,2.07e+04,3.241e+04,3469,2958,2315,806,1285,0.02785,1703,128,518,963,1283,172.7,137.6,91.64,72.67,91.86,0.7534
8122,2025-09-20,18,3,11,8,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,3,3,0,0,0.1718,0.8282,17.47,14.47,3.141,5,0,20,6,29,754,37.25,49.83,17.45,8,18,37.2,29.81,1.709,1.112,13.35,7.812e+04,5973,1.643e+04,3.205e+04,5.275e+04,5478,4579,3768,1414,1621,3.84e-05,1.787e+04,1472,3941,7524,1.22e+04,1314,1075,871.6,412,406.4,0.0001679
9356,2025-09-20,10,1.804e+04,4.366e+04,2.562e+04,1.804e+04,10,1377,3685,6200,1.047e+04,1228,885.7,748.1,628.3,275.1,0.07634,0.2043,0.3437,0.5944,50,49,0,1377,360.7,326.2,49,0.4803,0.5197,3.756e+04,1.952e+04,1.804e+10,5,0,20,6,29,289,36.31,59.58,3.185e+04,2.29e+04,3.221e+04,6.442e+04,3.231e+04,1.015,1.076,3.029e+04,1.365e+05,1.235e+04,3.272e+04,5.317e+04,8.706e+04,1.091e+04,7595,6218,6085,2754,0.1321,1.842e+04,1439,3818,6373,1.074e+04,1273,910.4,767.1,662.3,286.7,0.9792
4198,2025-09-21,14,13,63,50,13,14,0,1,9,11,0.3333,1.286,0.7857,0,1,0,0.07692,0.6923,0.1111,5,15,1,7,2.6,2.245,14,0.1653,0.8347,78.63,65.63,8.642,6,0,21,6,30,754,36.78,49.75,54.57,32,63,136.2,73.71,1.351,1.956,31.44,8.772e+04,2682,1.136e+04,3.023e+04,5.392e+04,3786,4319,3851,-989.3,934.7,0.0001482,2.02e+04,734,2845,7181,1.254e+04,948.3,1026,895.5,-114.7,260.7,0.0006436
4946,2025-09-21,21,1,10,9,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,1,1,0,0,0.1583,0.8417,6.318,5.318,1.276,6,0,21,6,30,424,32.7,51.15,6.827,4,8,16,8.686,1.272,1.128,4.962,5.748e+04,4315,1.226e+04,2.369e+04,3.925e+04,4088,3384,2804,1347,1160,1.74e-05,2134,262,519,939,1511,173,134.1,107.9,90,52.43,0.0004686
6037,2025-09-21,2,107,150,43,107,2,20,39,67,76,13,9.571,5.429,5.333,8.286,0.1869,0.3645,0.6262,0.5821,23,40,0,20,4.652,4.631,40,0.6763,0.3237,158.2,51.21,1.07e+08,6,0,21,6,30,987,35.5,51.23,100.8,94,118,149.6,34.11,0.3384,1.158,87.23,2.92e+05,3.01e+04,8.037e+04,1.572e+05,2.098e+05,2.679e+04,2.246e+04,1.498e+04,6665,1.495e+04,0.0003665,3.384e+04,3728,9907,1.786e+04,2.34e+04,3302,2551,1671,1210,1759,0.003162
6886,2025-09-21,14,1039,4695,3656,1039,14,25,186,494,705,62,70.57,50.36,-14,40.43,0.02406,0.179,0.4755,0.3765,38,45,0,108,27.34,26.72,45,0.2049,0.7951,5070,4031,1.039e+09,6,0,21,6,30,149,36.57,53.06,3964,2805,4678,8091,3247,0.8192,1.305,3106,8.772e+04,2682,1.136e+04,3.023e+04,5.392e+04,3786,4319,3851,-989.3,934.7,0.01185,3.144e+04,969,4343,1.137e+04,2.03e+04,1448,1624,1450,-356.7,347.7,0.03304
8008,2025-09-21,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1718,0.8282,0,0,0,6,0,21,6,30,754,37.28,49.38,0.005479,0,0,0,0.1047,19.1,0,0,7.139e+04,4376,1.39e+04,2.898e+04,4.794e+04,4634,4140,3424,545.3,1433,0,1.624e+04,873,3220,6578,1.112e+04,1073,939.7,794.6,180,290.1,0
8139,2025-09-21,1,34,37,3,34,1,8,14,20,28,4.667,2.857,2,2.667,1.714,0.2353,0.4118,0.5882,0.7,12,29,0,8,2.833,1.951,29,0.8959,0.1041,37.95,3.95,3.4e+07,6,0,21,6,30,149,36.58,51.69,55.62,36,65,118.6,63.39,1.14,1.22,46.21,3.325e+05,4.052e+04,9.688e+04,1.813e+05,2.475e+05,3.229e+04,2.589e+04,1.768e+04,1.048e+04,1.644e+04,0.0001023,1.263e+05,1.472e+04,3.623e+04,7.043e+04,9.583e+04,1.208e+04,1.006e+04,6845,3141,6435,0.0002692
2028,2025-09-22,3,33,50,17,33,3,0,10,25,27,3.333,3.571,1.929,-1.667,3.286,0,0.303,0.7576,0.4,6,24,1,10,5.5,3.304,23,0.6072,0.3928,54.34,21.34,7.246,0,0,22,6,31,149,36.36,52.74,85.66,60,102,189,74.73,0.8724,1.527,69.96,1.587e+05,1.712e+04,4.534e+04,8.828e+04,1.167e+05,1.512e+04,1.261e+04,8336,3721,8552,0.000208,5.727e+04,6673,1.702e+04,3.362e+04,4.363e+04,5673,4803,3116,1142,3374,0.0005762
3042,2025-09-22,2,26,34,8,26,2,2,5,16,24,1.667,2.286,1.714,-2,1.143,0.07692,0.1923,0.6154,0.3125,11,28,0,5,2.364,1.226,28,0.7471,0.2529,34.8,8.802,2.6e+07,0,0,22,6,31,424,33.45,50.28,152.1,79,149,361,217.2,1.428,1.339,124.5,1.834e+05,2.466e+04,5.631e+04,1.042e+05,1.4e+05,1.877e+04,1.488e+04,1e+04,6271,9767,0.0001418,6858,964,2552,4261,5487,850.7,608.7,391.9,375,433.6,0.003791
3217,2025-09-22,25,2,61,59,2,25,0,0,1,1,0,0.1429,0.07143,-0.3333,0.1429,0,0,0.5,0,2,24,3,1,1,0,21,0.06045,0.9395,33.08,31.08,0.4989,0,0,22,6,31,987,35.73,51.87,240.7,119,217,413.6,455,1.89,1.761,184,2.267e+04,1605,4719,1.096e+04,1.592e+04,1573,1566,1137,-126,857.1,8.822e-05,3283,282,771,1506,2209,257,215.1,157.8,34,114.7,0.0006092
3870,2025-09-22,30,0,7,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.06825,0.9317,0,0,0,0,0,22,6,31,754,37.15,50.18,14.92,8,16,30.6,20.79,1.393,1.1,13.23,1.474e+04,1880,3767,6905,1.022e+04,1256,986.4,730,473,512.9,0,3611,370,837,1511,2256,279,215.9,161.1,103.3,109.4,0
4235,2025-09-22,30,30,519,489,30,30,4,15,24,26,5,3.429,1.857,2,3.143,0.1333,0.5,0.8,0.625,8,17,0,6,3.75,1.199,17,0.06891,0.9311,435.3,405.3,2.346,0,0,22,6,31,754,37.15,49.87,857,577,1080,1842,865.4,1.01,1.297,694.9,1.474e+04,1880,3767,6905,1.022e+04,1256,986.4,730,473,512.9,0.002036,3611,370,837,1511,2256,279,215.9,161.1,103.3,109.4,0.008308
4611,2025-09-22,14,0,6,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3659,0.6341,0,0,0,0,0,22,6,31,289,36.28,59.34,16.44,7,20,41.2,31.52,1.918,1.221,14,4.906e+04,4108,7075,1.786e+04,3.111e+04,2358,2551,2222,-367,657.6,0,8220,586,973,2753,5180,324.3,393.3,370,-137.3,46.57,0
4998,2025-09-22,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1583,0.8417,0,0,0,0,0,22,6,31,424,31.53,51.33,0.005479,0,0,0,0.1047,19.1,0,0,3.12e+04,2095,6612,1.325e+04,2.188e+04,2204,1893,1563,508.3,660.6,0,1002,31,167,406,731,55.67,58,52.21,-13.67,11.57,0
5309,2025-09-22,5,21,28,7,21,5,14,16,20,20,5.333,2.857,1.429,4.333,2.857,0.6667,0.7619,0.9524,0.8,5,15,0,14,4.2,4.956,15,0.677,0.323,31.02,10.02,48.54,0,0,22,6,31,289,36.57,59.19,18.8,13,26,42.6,20.68,1.1,1.234,17.13,1.27e+05,1.37e+04,3.749e+04,6.818e+04,9.094e+04,1.25e+04,9740,6496,3898,6488,0.0001653,1.776e+04,1642,4300,8183,1.152e+04,1433,1169,822.7,375.7,692.6,0.001182
5720,2025-09-22,30,1,162,161,1,30,1,1,1,1,0.3333,0.1429,0.07143,0.3333,0.1429,1,1,1,1,1,0,0,1,1,0,0,0.0455,0.9545,21.98,20.98,0.2909,0,0,22,6,31,289,36.4,59.3,237.8,160,284,506,265,1.114,1.565,179.8,1.474e+04,1880,3767,6905,1.022e+04,1256,986.4,730,473,512.9,6.787e-05,2495,398,744,1483,2088,248,211.9,149.1,81,125.4,0.0004008
5752,2025-09-22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.9462,0.05382,0,0,0,0,0,22,6,31,289,36.3,58.46,0.005479,0,0,0,0.1047,19.1,0,0,2.163e+05,3.292e+04,7.47e+04,1.267e+05,1.713e+05,2.49e+04,1.81e+04,1.224e+04,1.14e+04,1.173e+04,0,2.602e+04,2046,6484,1.255e+04,1.838e+04,2161,1793,1313,545.3,960.7,0
6733,2025-09-22,18,0,89,89,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.148,0.852,0,0,0,0,0,22,6,31,754,37.28,49.77,161.8,102,183,331,182.9,1.131,1.255,136.1,3.88e+04,2697,7592,1.612e+04,2.709e+04,2531,2304,1935,326.7,737.7,0,9107,557,1728,3639,6154,576,519.9,439.6,57,160.6,0
7651,2025-09-22,3,391,587,196,391,3,45,100,205,296,33.33,29.29,21.14,6,16.29,0.1151,0.2558,0.5243,0.4878,30,49,0,45,13.03,11.81,49,0.6539,0.3461,597.9,206.9,3.91e+08,0,0,22,6,31,754,37.55,49.14,545.5,313,681,1292,669.2,1.227,1.131,479.2,1.587e+05,1.712e+04,4.534e+04,8.828e+04,1.167e+05,1.512e+04,1.261e+04,8336,3721,8552,0.002464,3.898e+04,4083,1.083e+04,2.148e+04,2.908e+04,3611,3068,2077,874.3,1981,0.01003
9220,2025-09-22,7,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.6653,0.3347,0,0,0,0,0,22,6,31,490,26.95,55.59,20.24,10,22,43,31.55,1.559,1.188,19.65,1.011e+05,1.153e+04,3.067e+04,5.202e+04,6.987e+04,1.022e+04,7431,4991,4661,4880,0,7715,923,2512,4166,5449,837.3,595.1,389.2,400.7,411.9,0
1224,2025-09-23,14,6,31,25,6,14,1,1,2,6,0.3333,0.2857,0.4286,0.3333,-0.2857,0.1667,0.1667,0.3333,0.5,4,12,0,2,1.5,0.5,12,0.1861,0.8139,32.24,26.24,1.504,1,0,23,7,1,987,35.48,51.08,37.88,33,42,58,22.32,0.5893,1.324,34.06,1.086e+05,8591,1.912e+04,3.867e+04,6.739e+04,6373,5524,4814,1502,1421,5.527e-05,1.03e+04,772,1589,3447,6053,529.7,492.4,432.4,89,120.1,0.0005825
1371,2025-09-23,5,11,30,19,11,5,0,3,6,8,1,0.8571,0.5714,0,0.5714,0,0.2727,0.5455,0.5,8,18,1,2,1.375,0.4841,17,0.677,0.323,16.25,5.248,1.1e+07,1,0,23,7,1,289,35.28,59.21,25.9,22,31,44.6,17.49,0.6754,1.036,26.96,2.537e+05,2.075e+04,5.999e+04,1.257e+05,1.737e+05,2e+04,1.796e+04,1.24e+04,2236,1.112e+04,4.336e-05,2.713e+04,2095,5669,1.192e+04,1.691e+04,1890,1703,1208,204.7,989.9,0.0004055
1494,2025-09-23,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.4157,0.5843,0,0,0,1,0,23,7,1,149,36.43,53.14,0.005479,0,0,0,0.1047,19.1,0,0,2.132e+05,1.948e+04,5.641e+04,1.046e+05,1.433e+05,1.88e+04,1.495e+04,1.024e+04,6094,9423,0,8.433e+04,7951,2.356e+04,4.281e+04,5.822e+04,7854,6116,4159,2800,3914,0
2302,2025-09-23,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1947,0.8053,0,0,0,1,0,23,7,1,424,31.06,51.59,0.005479,0,0,0,0.1047,19.1,0,0,8.667e+04,6639,1.679e+04,3.568e+04,6.088e+04,5597,5097,4348,778.3,1497,0,2810,180,502,1124,1977,167.3,160.6,141.2,7.667,38.71,0
3124,2025-09-23,14,101,562,461,101,14,4,18,36,50,6,5.143,3.571,2.667,3.143,0.0396,0.1782,0.3564,0.5,17,43,0,14,5.941,3.523,43,0.2161,0.7839,467.3,366.3,10.12,1,0,23,7,1,754,37.38,49.65,429.4,282,521,799,444.6,1.035,1.265,401.7,1.086e+05,8591,1.912e+04,3.867e+04,6.739e+04,6373,5524,4814,1502,1421,0.0009304,2.794e+04,2265,5248,1.014e+04,1.699e+04,1749,1448,1214,517.3,469.7,0.003615
3140,2025-09-23,30,14,162,148,14,30,4,6,8,9,2,1.143,0.6429,1.333,1,0.2857,0.4286,0.5714,0.75,6,17,0,5,2.333,1.599,17,0.04189,0.9581,334.2,320.2,3.949,1,0,23,7,1,929,36.17,50.77,624,226,528,1386,1283,2.057,1.728,540.7,3.462e+04,3825,1.084e+04,1.691e+04,2.491e+04,3612,2416,1779,2014,1274,0.0004044,914,88,276,432,566,92,61.71,40.43,44.33,42.57,0.01532
3364,2025-09-23,5,7,14,7,7,5,2,2,5,7,0.6667,0.7143,0.5,-0.3333,0.4286,0.2857,0.2857,0.7143,0.4,3,13,0,3,2.333,0.4714,13,0.4183,0.5817,16.73,9.734,4.003,1,0,23,7,1,929,36.03,51.17,24.55,14,27,53.6,34.84,1.419,1.767,19.98,2.537e+05,2.075e+04,5.999e+04,1.257e+05,1.737e+05,2e+04,1.796e+04,1.24e+04,2236,1.112e+04,2.759e-05,6476,641,1681,3314,4502,560.3,473.4,321.6,107.7,303.7,0.001081
4994,2025-09-23,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1947,0.8053,0,0,0,1,0,23,7,1,424,32.38,51.56,0.005479,0,0,0,0.1047,19.1,0,0,8.667e+04,6639,1.679e+04,3.568e+04,6.088e+04,5597,5097,4348,778.3,1497,0,2810,180,502,1124,1977,167.3,160.6,141.2,7.667,38.71,0
6126,2025-09-23,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3423,0.6577,0,0,0,1,0,23,7,1,424,32.82,51.78,0.005479,0,0,0,0.1047,19.1,0,0,1.568e+05,1.635e+04,3.813e+04,6.734e+04,1.013e+05,1.271e+04,9619,7239,4076,4761,0,5270,625,1453,2373,3441,484.3,339,245.8,207.3,186.4,0
7432,2025-09-23,14,0,2,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.2541,0.7459,0,0,0,1,0,23,7,1,424,34.04,51.05,2.178,1,3,5,4.43,2.034,1.509,1.846,1.086e+05,8591,1.912e+04,3.867e+04,6.739e+04,6373,5524,4814,1502,1421,0,3494,204,597,1186,2173,199,169.4,155.2,71,28.43,0
7515,2025-09-23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8367,0.1633,0,0,0,1,0,23,7,1,987,35.56,51.17,0.005479,0,0,0,0.1047,19.1,0,0,3.94e+05,4.648e+04,1.167e+05,2.003e+05,2.94e+05,3.889e+04,2.861e+04,2.1e+04,1.751e+04,1.522e+04,0,4.076e+04,6320,1.434e+04,2.275e+04,3.123e+04,4782,3250,2231,2542,2039,0
8999,2025-09-23,5,800,2169,1369,800,5,78,206,411,577,68.67,58.71,41.21,13.33,35,0.0975,0.2575,0.5137,0.5012,37,52,0,78,21.62,22.03,52,0.4955,0.5045,1614,814.4,8e+08,1,0,23,7,1,424,33.98,51.43,4253,1856,3831,8793,7176,1.687,1.745,3390,2.537e+05,2.075e+04,5.999e+04,1.257e+05,1.737e+05,2e+04,1.796e+04,1.24e+04,2236,1.112e+04,0.003153,8946,753,2280,4765,6316,760,680.7,451.1,86.33,459.1,0.08943
9951,2025-09-23,30,46,849,803,46,30,3,15,17,42,5,2.429,3,4.333,-1.143,0.06522,0.3261,0.3696,0.8824,12,22,0,11,3.833,3.412,22,0.04305,0.957,1069,1023,4.847,1,0,23,7,1,754,36.81,49.42,777.4,495,916,1870,877.1,1.128,1.63,628.8,3.462e+04,3825,1.084e+04,1.691e+04,2.491e+04,3612,2416,1779,2014,1274,0.001329,9174,1017,2891,4428,6519,963.7,632.6,465.6,573.7,333.9,0.005014
1675,2025-09-24,10,1,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,21,1,1,0,0,0.3126,0.6874,3.199,2.199,3.856,2,0,24,7,2,149,36.64,53.2,1.69,1,2,5,2.649,1.567,1.268,1.769,1.761e+05,1.883e+04,4.996e+04,8.592e+04,1.186e+05,1.665e+04,1.227e+04,8468,7165,7611,5.68e-06,7.155e+04,8041,2.135e+04,3.569e+04,4.981e+04,7117,5098,3558,3400,3080,1.398e-05
1916,2025-09-24,10,6,25,19,6,10,1,2,2,4,0.6667,0.2857,0.2857,0.6667,0,0.1667,0.3333,0.3333,1,6,20,0,1,1,0,20,0.3067,0.6933,19.56,13.56,4.512,2,0,24,7,2,987,35.56,52.16,27.26,17,29,52.6,44.18,1.62,1.283,33.71,1.761e+05,1.883e+04,4.996e+04,8.592e+04,1.186e+05,1.665e+04,1.227e+04,8468,7165,7611,3.408e-05,1.546e+04,1726,4129,7214,9753,1376,1031,696.6,537,667.9,0.0003881
2168,2025-09-24,3,5,5,0,5,3,0,0,0,3,0,0,0.2143,0,-0.4286,0,0,0,0,3,25,9,2,1.667,0.4714,16,0.6734,0.3266,7.425,2.425,22.9,2,0,24,7,2,424,32.56,51.57,4.488,3,5,8,7.152,1.594,1.002,4.673,3.675e+05,4.313e+04,1.079e+05,1.914e+05,2.773e+05,3.596e+04,2.734e+04,1.981e+04,1.476e+04,1.507e+04,1.361e-05,1.329e+04,1904,4433,7864,1.063e+04,1478,1123,759.1,577.3,728.6,0.0003763
2451,2025-09-24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.6098,0.3902,0,0,0,2,0,24,7,2,987,35.21,51.67,0.005479,0,0,0,0.1047,19.1,0,0,3.675e+05,4.313e+04,1.079e+05,1.914e+05,2.773e+05,3.596e+04,2.734e+04,1.981e+04,1.476e+04,1.507e+04,0,3.255e+04,4177,1.009e+04,1.709e+04,2.431e+04,3363,2442,1736,1535,1411,0
2642,2025-09-24,14,11,187,176,11,14,0,0,3,5,0,0.4286,0.3571,-1,0.1429,0,0,0.2727,0,5,33,5,3,2.2,0.9798,28,0.4311,0.5689,25.51,14.51,1.12,2,0,24,7,2,490,27.2,53.04,534.8,187,548,1093,1057,1.977,0.9633,631.8,1.164e+05,9939,2.623e+04,4.397e+04,7.485e+04,8742,6282,5347,4583,1871,9.453e-05,9800,691,1942,3446,5726,647.3,492.3,409,318.7,166.6,0.001122
3351,2025-09-24,30,0,5,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.08178,0.9182,0,0,0,2,0,24,7,2,424,32.38,51.27,5.329,3,6,13,8.885,1.667,1.524,6.75,3.585e+04,3371,1.103e+04,1.753e+04,2.584e+04,3676,2505,1846,2001,1318,0,1010,120,317,535,746,105.7,76.43,53.29,56,46.29,0
4353,2025-09-24,3,6,8,2,6,3,1,1,1,5,0.3333,0.1429,0.3571,0.3333,-0.4286,0.1667,0.1667,0.1667,1,4,35,0,3,1.5,0.866,35,0.8555,0.1445,7.013,1.013,3.457,2,0,24,7,2,490,25.64,57.77,13.3,6,15,27.6,21.99,1.654,0.7758,13.94,3.675e+05,4.313e+04,1.079e+05,1.914e+05,2.773e+05,3.596e+04,2.734e+04,1.981e+04,1.476e+04,1.507e+04,1.633e-05,2.619e+04,1971,5964,1.192e+04,1.833e+04,1988,1703,1310,523.3,786.1,0.0002291
6986,2025-09-24,18,0,16,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1044,0.8956,0,0,0,2,0,24,7,2,424,33.9,51.77,29.39,11,25,93.6,52.23,1.777,2.737,37.1,8.685e+04,2751,1.445e+04,3.406e+04,5.829e+04,4817,4866,4163,-147,1406,0,2560,87,415,972,1781,138.3,138.9,127.2,-3.667,23.29,0
7127,2025-09-24,21,1141,1.204e+04,1.09e+04,1141,21,121,350,653,881,116.7,93.29,62.93,32.67,60.71,0.106,0.3067,0.5723,0.536,38,38,0,121,30.03,34.92,38,0.1157,0.8843,9863,8722,1.141e+09,2,0,24,7,2,149,36.7,52.65,6175,4286,7735,1.347e+04,5834,0.9447,1.2,7591,7.24e+04,4959,1.489e+04,3.088e+04,5.094e+04,4964,4411,3639,607.7,1545,0.01576,2.823e+04,2125,6486,1.292e+04,2.066e+04,2162,1846,1475,356,741.7,0.04042
